id,user_id,value,unit,device_id,original_id,captured_at,height,devicetype_id,latitude,longitude,city,p_lowinc,pct_minority,p_edu_lths,p_emp_stat_unemployed,lifeexp,per_cap_inc,raw_e_diesel,raw_e_cancer,raw_e_resp,raw_e_traffic,raw_e_npl,raw_e_rmp,raw_e_tsdf,raw_e_o3,raw_e_pm25,raw_e_rsei_air,totalpop,num_airpoll,raw_hi_asthma,raw_hi_cancer,raw_ci_fire,raw_ci_fire30
134102426,304,5.2,celcius,300019,134102426,2019-03-12 08:32:29+00:00,112,"DeviceID:30001,Temperature:5.2,Battery Voltage:3.880265",47.612061,-122.34523,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231894,32,9.1,4.8,0%,0%
133599498,304,27,cpm,300012,133599498,2019-03-01 05:06:19+00:00,80,lnd_7318c,47.612556,-122.344681,Seattle,18,39,4,4,74,81885,1.37,46,0.76,1200,0.45,0.41,12,45.5,7.19,9600,232471,33,9.1,4.8,0%,0%
135394759,304,30,cpm,300011,135394759,2019-04-05 01:58:46+00:00,64,lnd_7318u,47.612019,-122.3451,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231835,32,9.1,4.8,0%,0%
135396511,304,15.1,celcius,300019,135396511,2019-04-05 02:58:31+00:00,64,"DeviceID:30001,Temperature:15.1,Battery Voltage:3.957579",47.612019,-122.3451,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231835,32,9.1,4.8,0%,0%
135400470,304,29,cpm,300012,135400470,2019-04-05 05:38:31+00:00,64,lnd_7318c,47.612019,-122.3451,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231835,32,9.1,4.8,0%,0%
135403902,304,13.3,celcius,300019,135403902,2019-04-05 07:28:31+00:00,64,"DeviceID:30001,Temperature:13.3,Battery Voltage:3.932750",47.612019,-122.3451,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231835,32,9.1,4.8,0%,0%
135415332,304,28,cpm,300011,135415332,2019-04-05 15:48:31+00:00,64,lnd_7318u,47.612019,-122.3451,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231835,32,9.1,4.8,0%,0%
135419694,304,23,cpm,300012,135419694,2019-04-05 17:18:31+00:00,64,lnd_7318c,47.612019,-122.3451,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231835,32,9.1,4.8,0%,0%
135451691,304,9.1,celcius,300019,135451691,2019-04-06 16:48:31+00:00,64,"DeviceID:30001,Temperature:9.1",47.612019,-122.3451,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231835,32,9.1,4.8,0%,0%
135563453,304,14.4,celcius,300019,135563453,2019-04-10 02:03:38+00:00,126,"DeviceID:30001,Temperature:14.4,Battery Voltage:3.948656",47.612026,-122.345131,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231779,32,9.1,4.8,0%,0%
135574158,304,22,cpm,300012,135574158,2019-04-10 09:53:38+00:00,126,lnd_7318c,47.612026,-122.345131,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231779,32,9.1,4.8,0%,0%
135577341,304,25,cpm,300012,135577341,2019-04-10 12:53:38+00:00,126,lnd_7318c,47.612026,-122.345131,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231779,32,9.1,4.8,0%,0%
135597674,304,36,cpm,300011,135597674,2019-04-11 03:23:38+00:00,126,lnd_7318u,47.612026,-122.345131,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231779,32,9.1,4.8,0%,0%
135619461,304,23,cpm,300012,135619461,2019-04-11 19:08:38+00:00,126,lnd_7318c,47.612026,-122.345131,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231779,32,9.1,4.8,0%,0%
135654799,304,27.8,celcius,300019,135654799,2019-04-12 23:43:38+00:00,126,"DeviceID:30001,Temperature:27.8",47.612026,-122.345131,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231779,32,9.1,4.8,0%,0%
135574146,304,28,cpm,300011,135574146,2019-04-10 10:03:38+00:00,126,lnd_7318u,47.612026,-122.345131,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231779,32,9.1,4.8,0%,0%
135458836,304,34,cpm,300012,135458836,2019-04-06 21:28:46+00:00,89,lnd_7318c,47.612289,-122.345299,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.45,0.42,12,45.5,7.19,9700,232352,33,9.1,4.8,0%,0%
135566296,304,33,cpm,300011,135566296,2019-04-10 04:53:38+00:00,126,lnd_7318u,47.612026,-122.345131,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231779,32,9.1,4.8,0%,0%
135689038,304,10.8,celcius,300019,135689038,2019-04-14 00:53:38+00:00,-87,"DeviceID:30001,Temperature:10.8",47.612347,-122.344467,Seattle,18,39,4,5,74,81810,1.37,46,0.76,1200,0.45,0.41,12,45.5,7.19,9700,231835,32,9.1,4.8,0%,0%
135708202,304,31,cpm,300011,135708202,2019-04-14 16:38:58+00:00,-87,lnd_7318u,47.612347,-122.344467,Seattle,18,39,4,5,74,81810,1.37,46,0.76,1200,0.45,0.41,12,45.5,7.19,9700,231835,32,9.1,4.8,0%,0%
135726312,304,27,cpm,300012,135726312,2019-04-15 05:53:38+00:00,-87,lnd_7318c,47.612347,-122.344467,Seattle,18,39,4,5,74,81810,1.37,46,0.76,1200,0.45,0.41,12,45.5,7.19,9700,231835,32,9.1,4.8,0%,0%
135739592,304,25,cpm,300012,135739592,2019-04-15 15:08:38+00:00,-87,lnd_7318c,47.612347,-122.344467,Seattle,18,39,4,5,74,81810,1.37,46,0.76,1200,0.45,0.41,12,45.5,7.19,9700,231835,32,9.1,4.8,0%,0%
135750734,304,25,cpm,300012,135750734,2019-04-15 23:43:38+00:00,-87,lnd_7318c,47.612347,-122.344467,Seattle,18,39,4,5,74,81810,1.37,46,0.76,1200,0.45,0.41,12,45.5,7.19,9700,231835,32,9.1,4.8,0%,0%
135709835,304,8.1,celcius,300019,135709835,2019-04-14 16:53:38+00:00,-87,"DeviceID:30001,Temperature:8.1",47.612347,-122.344467,Seattle,18,39,4,5,74,81810,1.37,46,0.76,1200,0.45,0.41,12,45.5,7.19,9700,231835,32,9.1,4.8,0%,0%
135734561,304,36,cpm,300011,135734561,2019-04-15 11:38:38+00:00,-87,lnd_7318u,47.612347,-122.344467,Seattle,18,39,4,5,74,81810,1.37,46,0.76,1200,0.45,0.41,12,45.5,7.19,9700,231835,32,9.1,4.8,0%,0%
135742959,304,19,cpm,300012,135742959,2019-04-15 18:23:54+00:00,-87,lnd_7318c,47.612347,-122.344467,Seattle,18,39,4,5,74,81810,1.37,46,0.76,1200,0.45,0.41,12,45.5,7.19,9700,231835,32,9.1,4.8,0%,0%
135749115,304,33,cpm,300011,135749115,2019-04-15 22:13:38+00:00,-87,lnd_7318u,47.612347,-122.344467,Seattle,18,39,4,5,74,81810,1.37,46,0.76,1200,0.45,0.41,12,45.5,7.19,9700,231835,32,9.1,4.8,0%,0%
137925245,304,26,cpm,300012,137925245,2019-05-14 03:05:19+00:00,124,lnd_7318c,47.612045,-122.3452,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231894,32,9.1,4.8,0%,0%
138419817,304,22,cpm,300012,138419817,2019-05-22 02:19:44+00:00,105,lnd_7318c,47.612068,-122.34507,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231791,32,9.1,4.8,0%,0%
138427958,304,26,cpm,300012,138427958,2019-05-22 08:49:44+00:00,105,lnd_7318c,47.612068,-122.34507,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231791,32,9.1,4.8,0%,0%
138429578,304,13.5,celcius,300019,138429578,2019-05-22 09:49:44+00:00,105,"DeviceID:30001,Temperature:13.5,Battery Voltage:3.885734",47.612068,-122.34507,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231791,32,9.1,4.8,0%,0%
138431205,304,23,cpm,300012,138431205,2019-05-22 11:19:44+00:00,105,lnd_7318c,47.612068,-122.34507,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231791,32,9.1,4.8,0%,0%
138444084,304,37.1,celcius,300019,138444084,2019-05-22 22:05:01+00:00,105,"DeviceID:30001,Temperature:37.1",47.612068,-122.34507,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231791,32,9.1,4.8,0%,0%
138458413,304,27,cpm,300011,138458413,2019-05-23 08:24:44+00:00,105,lnd_7318u,47.612068,-122.34507,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231791,32,9.1,4.8,0%,0%
138481229,304,31,cpm,300011,138481229,2019-05-24 02:05:03+00:00,105,lnd_7318u,47.612068,-122.34507,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231791,32,9.1,4.8,0%,0%
138488781,304,28,cpm,300012,138488781,2019-05-24 07:24:44+00:00,105,lnd_7318c,47.612068,-122.34507,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231791,32,9.1,4.8,0%,0%
138508504,304,34,cpm,300011,138508504,2019-05-24 22:49:44+00:00,105,lnd_7318u,47.612068,-122.34507,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231791,32,9.1,4.8,0%,0%
138543377,304,15,celcius,300019,138543377,2019-05-26 01:50:14+00:00,105,"DeviceID:30001,Temperature:15.0,Battery Voltage:3.857375",47.612068,-122.34507,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231791,32,9.1,4.8,0%,0%
138611074,304,23,cpm,300012,138611074,2019-05-28 03:24:44+00:00,105,lnd_7318c,47.612068,-122.34507,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231791,32,9.1,4.8,0%,0%
137740431,304,22.2,celcius,300019,137740431,2019-05-09 03:15:19+00:00,115,"DeviceID:30001,Temperature:22.2",47.61216,-122.345085,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.45,0.41,12,45.5,7.19,9700,231968,32,9.1,4.8,0%,0%
137953185,304,23,cpm,300012,137953185,2019-05-15 00:08:38+00:00,-16,lnd_7318c,47.61084,-122.346367,Seattle,18,39,4,5,75,81772,1.38,46,0.76,1200,0.47,0.42,12,45.5,7.19,10000,229290,31,9.1,4.8,0%,0%
137954809,304,16.5,celcius,300019,137954809,2019-05-15 00:48:38+00:00,-16,"DeviceID:30001,Temperature:16.5,Battery Voltage:3.938797",47.61084,-122.346367,Seattle,18,39,4,5,75,81772,1.38,46,0.76,1200,0.47,0.42,12,45.5,7.19,10000,229290,31,9.1,4.8,0%,0%
137956446,304,26,cpm,300012,137956446,2019-05-15 02:38:54+00:00,-16,lnd_7318c,47.61084,-122.346367,Seattle,18,39,4,5,75,81772,1.38,46,0.76,1200,0.47,0.42,12,45.5,7.19,10000,229290,31,9.1,4.8,0%,0%
137956455,304,15.9,celcius,300019,137956455,2019-05-15 01:58:38+00:00,-16,"DeviceID:30001,Temperature:15.9",47.61084,-122.346367,Seattle,18,39,4,5,75,81772,1.38,46,0.76,1200,0.47,0.42,12,45.5,7.19,10000,229290,31,9.1,4.8,0%,0%
137962943,304,30,cpm,300011,137962943,2019-05-15 06:48:38+00:00,-16,lnd_7318u,47.61084,-122.346367,Seattle,18,39,4,5,75,81772,1.38,46,0.76,1200,0.47,0.42,12,45.5,7.19,10000,229290,31,9.1,4.8,0%,0%
137962942,304,33,cpm,300011,137962942,2019-05-15 07:18:53+00:00,-16,lnd_7318u,47.61084,-122.346367,Seattle,18,39,4,5,75,81772,1.38,46,0.76,1200,0.47,0.42,12,45.5,7.19,10000,229290,31,9.1,4.8,0%,0%
137964443,304,32,cpm,300011,137964443,2019-05-15 08:08:38+00:00,-16,lnd_7318u,47.61084,-122.346367,Seattle,18,39,4,5,75,81772,1.38,46,0.76,1200,0.47,0.42,12,45.5,7.19,10000,229290,31,9.1,4.8,0%,0%
137974667,304,23,cpm,300012,137974667,2019-05-15 14:53:38+00:00,-16,lnd_7318c,47.61084,-122.346367,Seattle,18,39,4,5,75,81772,1.38,46,0.76,1200,0.47,0.42,12,45.5,7.19,10000,229290,31,9.1,4.8,0%,0%
137984097,304,23.4,celcius,300019,137984097,2019-05-15 22:48:38+00:00,-16,"DeviceID:30001,Temperature:23.4,Battery Voltage:3.948187",47.61084,-122.346367,Seattle,18,39,4,5,75,81772,1.38,46,0.76,1200,0.47,0.42,12,45.5,7.19,10000,229290,31,9.1,4.8,0%,0%
137985697,304,21.1,celcius,300019,137985697,2019-05-15 23:58:38+00:00,-16,"DeviceID:30001,Temperature:21.1",47.61084,-122.346367,Seattle,18,39,4,5,75,81772,1.38,46,0.76,1200,0.47,0.42,12,45.5,7.19,10000,229290,31,9.1,4.8,0%,0%
137987285,304,19.5,celcius,300019,137987285,2019-05-16 00:48:38+00:00,-16,"DeviceID:30001,Temperature:19.5,Battery Voltage:3.935157",47.61084,-122.346367,Seattle,18,39,4,5,75,81772,1.38,46,0.76,1200,0.47,0.42,12,45.5,7.19,10000,229290,31,9.1,4.8,0%,0%
137988869,304,18.2,celcius,300019,137988869,2019-05-16 01:58:38+00:00,-16,"DeviceID:30001,Temperature:18.2",47.61084,-122.346367,Seattle,18,39,4,5,75,81772,1.38,46,0.76,1200,0.47,0.42,12,45.5,7.19,10000,229290,31,9.1,4.8,0%,0%
139032474,304,25,cpm,300012,139032474,2019-06-04 11:44:04+00:00,104,lnd_7318c,47.612038,-122.345169,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231707,32,9.1,4.8,0%,0%
139041369,304,29,cpm,300011,139041369,2019-06-04 18:02:19+00:00,104,lnd_7318u,47.612038,-122.345169,Seattle,18,39,4,5,74,81885,1.37,46,0.76,1200,0.46,0.41,12,45.5,7.19,9700,231707,32,9.1,4.8,0%,0%
139148378,304,24,cpm,300012,139148378,2019-06-07 23:32:08+00:00,15,lnd_7318c,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139160212,304,28,cpm,300011,139160212,2019-06-08 08:07:24+00:00,15,lnd_7318u,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139160214,304,25,cpm,300012,139160214,2019-06-08 07:07:08+00:00,15,lnd_7318c,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139165372,304,35,cpm,300011,139165372,2019-06-08 11:22:08+00:00,15,lnd_7318u,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139185157,304,23,cpm,300012,139185157,2019-06-09 01:32:08+00:00,15,lnd_7318c,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139188960,304,33,cpm,300011,139188960,2019-06-09 04:12:08+00:00,15,lnd_7318u,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139188974,304,17.4,celcius,300019,139188974,2019-06-09 04:12:08+00:00,15,"DeviceID:30001,Temperature:17.4",47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139192242,304,23,cpm,300012,139192242,2019-06-09 06:12:08+00:00,15,lnd_7318c,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139192244,304,25,cpm,300012,139192244,2019-06-09 06:32:08+00:00,15,lnd_7318c,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139247448,304,24,cpm,300012,139247448,2019-06-10 00:42:08+00:00,15,lnd_7318c,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139250770,304,27,cpm,300011,139250770,2019-06-10 02:42:08+00:00,15,lnd_7318u,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139254348,304,36,cpm,300011,139254348,2019-06-10 05:02:08+00:00,15,lnd_7318u,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139255967,304,35,cpm,300011,139255967,2019-06-10 06:52:08+00:00,15,lnd_7318u,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139259259,304,26,cpm,300012,139259259,2019-06-10 09:22:08+00:00,15,lnd_7318c,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139260916,304,15.5,celcius,300019,139260916,2019-06-10 10:02:23+00:00,15,"DeviceID:30001,Temperature:15.5,Battery Voltage:3.913391",47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139264297,304,34,cpm,300011,139264297,2019-06-10 12:02:08+00:00,15,lnd_7318u,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139279467,304,29.4,celcius,300019,139279467,2019-06-10 23:32:08+00:00,15,"DeviceID:30001,Temperature:29.4,Battery Voltage:3.958625",47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139292981,304,33,cpm,300011,139292981,2019-06-11 10:02:08+00:00,15,lnd_7318u,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139304092,304,21,cpm,300012,139304092,2019-06-11 19:22:08+00:00,15,lnd_7318c,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139310109,304,31,cpm,300011,139310109,2019-06-11 23:32:08+00:00,15,lnd_7318u,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139310125,304,32.6,celcius,300019,139310125,2019-06-11 23:22:08+00:00,15,"DeviceID:30001,Temperature:32.6",47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139310128,304,29.6,celcius,300019,139310128,2019-06-11 23:52:08+00:00,15,"DeviceID:30001,Temperature:29.6",47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%
139313002,304,29,cpm,300011,139313002,2019-06-12 02:22:08+00:00,15,lnd_7318u,47.610451,-122.344254,Seattle,18,39,4,5,75,81883,1.37,46,0.76,1200,0.47,0.41,12,45.5,7.19,10000,229165,31,9.1,4.8,0%,0%